id,neighborhood,latitude,longitude,price,size_in_sqft,price_per_sqft,no_of_bedrooms,no_of_bathrooms,quality,amenities,unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,kitchen_appliances,lobby_in_building,maid_service,maids_room,pets_allowed,private_garden,private_gym,private_jacuzzi,private_pool,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet
8921916,Jumeirah,25.240419,55.25277,199500,1205,165.56,2,2,Medium,"furnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,view_of_water,",True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8890299,Dubai Creek Harbour (The Lagoons),25.202808,55.343101,204999,1746,117.41,3,4,Medium,"unfurnished,balcony,central_ac,childrens_play_area,maids_room,security,shared_gym,shared_pool,view_of_landmark,view_of_water,",True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,True,True,False
7887281,Dubai Marina,25.078767,55.13821,155000,388,399.48,0,1,Medium,"furnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,kitchen_appliances,lobby_in_building,security,shared_gym,shared_pool,view_of_water,",True,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
8902669,Dubai Creek Harbour (The Lagoons),25.206125,55.343607,90000,983,91.56,1,2,High,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,shared_spa,view_of_landmark,walk_in_closet,",True,True,True,True,True,True,False,True,True,True,False,False,True,False,False,False,False,True,True,True,True,False,False,True,False,True
8939299,The Villa,25.081594,55.351218,650000,10000,65,6,7,High,"furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,covered_parking,kitchen_appliances,maids_room,pets_allowed,private_garden,private_gym,private_pool,security,shared_spa,study,view_of_landmark,walk_in_closet,",True,True,True,True,True,False,False,False,True,False,False,True,True,True,True,False,True,True,False,False,True,True,False,True,False,True
8878609,Damac Hills 2,24.993123,55.386869,69999,1832,38.21,3,3,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,pets_allowed,shared_gym,shared_pool,",True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
8926354,Jumeirah Village Triangle,25.040731,55.181823,105000,1900,55.26,1,2,Medium,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,covered_parking,private_garden,security,study,",True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
8921877,The Views,25.088533,55.171838,135000,1379,97.9,2,1,Medium,"unfurnished,balcony,built_in_wardrobes,concierge,covered_parking,kitchen_appliances,lobby_in_building,security,shared_gym,shared_pool,view_of_landmark,",True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
8918786,Dubai Marina,25.074958,55.138542,130000,1100,118.18,2,2,Medium,"furnished,balcony,barbecue_area,built_in_wardrobes,childrens_play_area,concierge,kitchen_appliances,shared_gym,shared_pool,view_of_water,",True,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
8770667,Dubai Creek Harbour (The Lagoons),25.204135,55.344345,62000,728,85.16,1,1,High,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,pets_allowed,security,shared_gym,shared_pool,shared_spa,study,view_of_landmark,view_of_water,walk_in_closet,",True,True,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,True,True,True
8886748,Dubai Marina,25.071462,55.133854,115000,1189,96.72,1,2,Medium,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,kitchen_appliances,lobby_in_building,security,shared_gym,shared_pool,view_of_water,",True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
8876311,Jumeirah Village Circle,25.047778,55.208181,45995,786,58.52,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,pets_allowed,shared_gym,shared_pool,",True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
8942583,Dubai Marina,25.071077,55.125561,320000,1757,182.13,3,4,Medium,"furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,concierge,shared_gym,view_of_water,",True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
8910585,Jumeirah Village Circle,25.060901,55.201044,54995,750,73.33,1,2,Medium,"partly_furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,security,shared_gym,shared_pool,",False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8907707,Al Quoz,25.14256,55.252808,76000,2000,38,3,3,Low,"unfurnished,built_in_wardrobes,childrens_play_area,covered_parking,security,view_of_landmark,",True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
8899912,Downtown Dubai,25.190443,55.273465,300000,1388,216.14,2,2,Medium,"furnished,balcony,built_in_wardrobes,central_ac,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,",True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8919396,Business Bay,25.193451,55.26512,150000,1357,110.54,2,2,High,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,shared_spa,view_of_landmark,view_of_water,",True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,False
8912800,Downtown Dubai,25.191719,55.270677,125000,959,130.34,1,2,High,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,pets_allowed,private_jacuzzi,shared_gym,shared_pool,view_of_water,",True,True,True,True,True,True,False,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False
8744704,Arabian Ranches 2,25.033944,55.277891,188000,2144,87.69,4,4,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,maids_room,pets_allowed,private_jacuzzi,security,shared_gym,shared_pool,view_of_landmark,",True,True,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,True,True,True,False,False,False,True,False,False
8485120,Dubai Waterfront,24.950263,55.049213,64500,1257,51.31,2,3,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,maids_room,security,",True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8812327,Dubai Marina,25.089393,55.147796,96000,960,100,1,2,Medium,"furnished,balcony,covered_parking,kitchen_appliances,pets_allowed,private_pool,shared_gym,shared_pool,",True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False
8804044,Palm Jumeirah,25.116077,55.141068,185000,1296,142.75,1,2,High,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,covered_parking,kitchen_appliances,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,shared_spa,view_of_landmark,view_of_water,walk_in_closet,",True,True,False,True,True,True,True,False,True,True,False,False,True,False,False,False,False,True,True,True,True,False,False,True,True,True
7944045,Al Sufouh,25.110686,55.179541,40000,592,67.57,0,1,Medium,"unfurnished,balcony,central_ac,concierge,covered_parking,pets_allowed,shared_gym,shared_pool,",True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
8503771,Bur Mankhool,25.248017,55.298152,68000,955,71.2,2,2,Low,"unfurnished,balcony,built_in_wardrobes,lobby_in_building,shared_gym,shared_pool,",True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
8733017,Living Legends,25.081511,55.295029,270000,5516,48.95,5,6,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,kitchen_appliances,maids_room,pets_allowed,private_pool,security,walk_in_closet,",True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True
8873297,The Hills,25.077955,55.15938,230000,1784,128.92,3,3,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,kitchen_appliances,maids_room,pets_allowed,security,shared_gym,shared_pool,view_of_landmark,walk_in_closet,",True,True,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,True,False,False,False,True,False,True
8848032,Palm Jumeirah,25.098745,55.121042,120000,1101,108.99,1,2,Medium,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,shared_gym,shared_pool,",True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
8231059,Bluewaters,25.081348,55.122179,285000,808,352.72,1,2,High,"furnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,kitchen_appliances,lobby_in_building,maid_service,pets_allowed,security,shared_pool,view_of_landmark,view_of_water,walk_in_closet,",True,True,False,True,True,False,False,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,True,True
8690350,Jumeirah Village Triangle,25.041789,55.187808,44999,452,99.56,0,1,High,"furnished,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,maid_service,security,shared_gym,shared_pool,shared_spa,study,",True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False
8560791,Dubai Marina,25.081243,55.14512,195000,1579,123.5,2,3,Low,"furnished,balcony,covered_parking,kitchen_appliances,shared_gym,shared_pool,",True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
8762970,Jumeirah Village Triangle,25.041789,55.187808,44999,452,99.56,0,1,High,"furnished,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,maid_service,security,shared_gym,shared_pool,shared_spa,study,",True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False
8922888,Culture Village,25.227834,55.337798,339709,8012,42.4,4,5,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,private_pool,security,shared_gym,shared_pool,walk_in_closet,",True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True
8894656,DAMAC Hills,25.02243,55.257796,34000,444,76.58,0,1,Medium,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,kitchen_appliances,pets_allowed,security,shared_gym,shared_pool,",True,True,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False
8933752,Town Square,25.00373,55.297034,43000,604,71.19,1,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,pets_allowed,shared_pool,",True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
8910294,Maritime City,25.269107,55.270108,84000,921,91.21,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,kitchen_appliances,pets_allowed,security,shared_gym,shared_pool,view_of_water,",True,True,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,False
8696639,Deira,25.27593,55.306056,17000,270,62.96,0,1,Low,"unfurnished,balcony,",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8232618,Al Qusais,25.276982,55.372429,35000,780,44.87,1,1,Low,"unfurnished,built_in_wardrobes,",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8912670,Al Furjan,25.023864,55.142013,230000,9885,23.27,4,5,Medium,"furnished,balcony,built_in_wardrobes,central_ac,kitchen_appliances,maids_room,pets_allowed,private_garden,private_pool,security,walk_in_closet,",True,True,False,True,True,False,False,False,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True
8938853,Jumeirah Lake Towers,25.063302,55.137728,75000,980,76.53,1,2,Medium,"furnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,kitchen_appliances,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,",True,True,False,True,True,False,False,True,True,True,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False
