id,neighborhood,latitude,longitude,price,size_in_sqft,price_per_sqft,no_of_bedrooms,no_of_bathrooms,quality,amenities,partly_furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,lobby_in_building,pets_allowed,private_garden,private_gym,private_jacuzzi,private_pool,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet
8935816,Dubai Marina,25.072316,55.137461,999999,613,1631.32,1,2,Medium,"furnished,built_in_wardrobes,central_ac,covered_parking,shared_gym,shared_pool,view_of_water,",True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
8935813,Business Bay,25.186682,55.282568000000005,1400000,902,1552.11,2,2,Medium,"partly_furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,covered_parking,shared_pool,",True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8935812,Business Bay,25.183132999999998,55.25658000000001,3100000,1953,1587.3,3,5,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,kitchen_appliances,shared_gym,shared_pool,view_of_water,",False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
8935792,Mohammed Bin Rashid City,25.128176999999997,55.356083,1200000,1412,849.86,2,3,High,"partly_furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,pets_allowed,security,shared_gym,shared_pool,view_of_landmark,walk_in_closet,",True,True,False,True,True,True,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False,True,False,True
8935787,Ras Al Khaimah,25.685662,55.732935,530000,922,574.84,2,3,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,security,shared_gym,view_of_water,",False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
8935785,Dubai Harbour,25.099399,55.142134999999996,2450000,810,3024.69,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,childrens_play_area,security,shared_gym,shared_pool,",False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8935767,Ras Al Khaimah,25.685662,55.732935,530000,922,574.84,2,3,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,security,shared_gym,shared_pool,view_of_water,",False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
8935766,Abu Dhabi,24.464038000000002,54.596088,4200000,2114,1986.75,3,5,Medium,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,maids_room,shared_gym,shared_pool,view_of_water,",False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
8935758,Mohammed Bin Rashid City,25.128176999999997,55.356083,1172000,1412,830.03,2,3,High,"partly_furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,pets_allowed,security,shared_gym,shared_pool,view_of_landmark,walk_in_closet,",True,True,False,True,True,True,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False,True,False,True
8935754,Abu Dhabi,24.460144,54.598440000000004,445300,370,1203.51,0,1,Medium,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,",True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8935752,Dubai Marina,25.072375,55.136286,7200000,2305,3123.64,4,5,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,kitchen_appliances,maids_room,security,shared_gym,shared_pool,shared_spa,view_of_water,",False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False
8935749,Dubai Creek Harbour (The Lagoons),25.203844,55.34419499999999,2500000,1212,2062.71,2,3,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,shared_gym,shared_pool,view_of_water,",False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
8935746,Dubai Marina,25.089833,55.150625,1940000,1617,1199.75,2,3,Medium,"balcony,built_in_wardrobes,central_ac,covered_parking,pets_allowed,shared_gym,shared_pool,view_of_water,",False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
8935739,Jumeirah Lake Towers,25.070522,55.140874,515000,410,1256.1,0,1,Medium,"furnished,built_in_wardrobes,central_ac,concierge,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,shared_spa,",True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
8935725,Umm Suqeim,25.13332,55.191154000000004,2750000,1117,2461.95,2,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,pets_allowed,shared_gym,shared_pool,view_of_water,",False,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
8935718,Dubai Hills Estate,25.101082,55.244310999999996,1742888,998,1746.38,2,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,pets_allowed,security,shared_gym,shared_pool,shared_spa,",False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False
8935717,Ras Al Khaimah,25.66403,55.747432999999994,1100000,2017,545.36,2,3,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,maids_room,pets_allowed,security,shared_gym,shared_pool,view_of_water,",False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,False
8935716,Business Bay,25.181310999999997,55.26250699999999,850000,968,878.1,1,1,Medium,"unfurnished,balcony,central_ac,covered_parking,kitchen_appliances,pets_allowed,security,shared_gym,shared_pool,view_of_landmark,view_of_water,",False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,True,True,False
8935710,Downtown Dubai,25.195926,55.28318,14995000,3376,4441.65,4,6,Medium,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,maids_room,security,shared_gym,shared_pool,shared_spa,view_of_landmark,walk_in_closet,",True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,True
8935701,City Walk,25.204058,55.263127000000004,2700000,1739,1552.62,2,3,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,maids_room,security,shared_gym,shared_pool,",False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8935698,Dubai Harbour,25.099793,55.141746,2850000,795,3584.91,1,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,security,shared_gym,shared_pool,shared_spa,view_of_landmark,walk_in_closet,",False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,True,True,True,True,False,False,True,False,True
8935696,Ras Al Khaimah,25.714935,55.839022,685000,1003,682.95,1,2,Medium,"unfurnished,balcony,childrens_play_area,covered_parking,pets_allowed,security,shared_pool,view_of_water,",False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False
8935693,Dubai Marina,25.074958,55.138542,2100000,1067,1968.13,2,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,kitchen_appliances,pets_allowed,shared_pool,view_of_water,",False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
8935688,Ras Al Khaimah,25.723295999999998,55.842133,945648,1173,806.18,2,2,Medium,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,pets_allowed,shared_pool,view_of_water,",False,True,True,True,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
8935684,Jumeirah Lake Towers,25.07489,55.144755,1500000,1314,1141.55,3,2,Medium,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,security,shared_gym,shared_pool,view_of_landmark,",True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
8935671,Al Kifaf,25.233787,55.294217,2100000,1633,1285.98,2,3,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,security,shared_gym,shared_pool,walk_in_closet,",False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True
8935667,Dubai Hills Estate,25.106089,55.245274,2864888,1968,1455.74,2,3,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,security,shared_gym,shared_pool,",False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8935670,Dubai Hills Estate,25.101082,55.244310999999996,1208888,676,1788.3,1,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,pets_allowed,security,shared_gym,shared_pool,shared_spa,",False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False
8936835,Dubai Hills Estate,25.112384,55.248247,2650000,1588,1668.77,3,4,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,lobby_in_building,security,shared_gym,shared_pool,",False,True,False,True,True,False,False,True,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8935660,City Walk,25.208262,55.262829,2570000,1125,2284.44,2,2,Medium,"unfurnished,balcony,central_ac,covered_parking,kitchen_appliances,maids_room,pets_allowed,private_garden,security,shared_gym,shared_pool,",False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False
8936812,Dubai Silicon Oasis,25.123114,55.398633999999994,630000,836,753.59,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,covered_parking,lobby_in_building,security,shared_gym,shared_pool,view_of_landmark,walk_in_closet,",False,True,False,True,True,True,True,False,True,True,False,False,False,False,False,True,True,True,False,False,False,True,False,True
8936806,Abu Dhabi,24.497157,54.408052000000005,3697609,2134,1732.71,2,2,High,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,covered_parking,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,shared_spa,",False,True,True,True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
8935649,Meydan,25.145181,55.288017,1650000,1494,1104.42,2,3,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,maids_room,pets_allowed,security,shared_gym,shared_pool,view_of_landmark,",False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False
8935648,Dubai,25.194722,55.35916700000001,3504888,2264,1548.1,3,3,High,"unfurnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,maid_service,pets_allowed,security,shared_gym,shared_pool,shared_spa,view_of_water,walk_in_closet,",False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,True,True,True,True,False,False,False,True,True
8935646,Business Bay,25.190919,55.290946999999996,1067255,843,1266.02,1,2,Low,"unfurnished,lobby_in_building,shared_pool,",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8935647,Business Bay,25.190919,55.290946999999996,1456841,1130,1289.24,2,2,Low,"unfurnished,shared_pool,",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8935636,Downtown Dubai,25.193806,55.284974,1700000,1040,1634.62,2,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,kitchen_appliances,pets_allowed,security,shared_gym,shared_pool,",False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False
8936775,Dubai Silicon Oasis,25.123114,55.398633999999994,1455000,2909,500.17,3,3,High,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,covered_parking,lobby_in_building,security,shared_gym,shared_pool,study,view_of_landmark,walk_in_closet,",False,True,False,True,True,True,True,False,True,True,False,False,False,False,False,True,True,True,False,True,False,True,False,True
8935617,Dubai Creek Harbour (The Lagoons),25.209767000000003,55.345907999999994,1300000,678,1917.4,1,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,pets_allowed,security,shared_gym,shared_pool,view_of_water,",False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,True,False
8935616,Dubai Marina,25.088431,55.146758999999996,4489000,2403,1868.08,3,4,Low,"furnished,balcony,built_in_wardrobes,kitchen_appliances,view_of_landmark,view_of_water,",True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
